Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:45,0.0,15M,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:45,0.0,15M,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:45,0.0,15M,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:45,0.0,15M,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:45,0.0,15M,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.0,15M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.0,15M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.0,15M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.0,15M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.0,15M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.4,15M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.4,15M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.4,15M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.4,15M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:47,0.4,15M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,0.0,18M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,0.0,18M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,0.0,18M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,0.0,18M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,0.0,18M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,100.8,90M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,100.8,90M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,100.8,90M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,100.8,90M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:50,100.8,90M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,0.0,171M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,0.0,171M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,0.0,171M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,0.0,171M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,0.0,171M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,52.8,209M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,52.8,209M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,52.8,209M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,52.8,209M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:52,52.8,209M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.0,209M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.0,209M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.0,209M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.0,209M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.0,209M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.1,205M-,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.1,205M-,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.1,205M-,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.1,205M-,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:54,0.1,205M-,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.0,205M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.0,205M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.0,205M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.0,205M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.0,205M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.3,205M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.3,205M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.3,205M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.3,205M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:56,0.3,205M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.0,205M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.0,205M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.0,205M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.0,205M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.0,205M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.1,205M,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.1,205M,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.1,205M,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.1,205M,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:05:59,0.1,205M,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,0.0,205M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,0.0,205M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,0.0,205M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,0.0,205M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,0.0,205M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,1.1,205M,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,1.1,205M,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,1.1,205M,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,1.1,205M,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:01,1.1,205M,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,0.0,205M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,0.0,205M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,0.0,205M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,0.0,205M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,0.0,205M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,1.0,205M,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,1.0,205M,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,1.0,205M,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,1.0,205M,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:03,1.0,205M,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.0,205M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.0,205M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.0,205M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.0,205M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.0,205M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.6,205M,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.6,205M,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.6,205M,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.6,205M,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:06,0.6,205M,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,0.0,219M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,0.0,219M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,0.0,219M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,0.0,219M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,0.0,219M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,84.7,252M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,84.7,252M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,84.7,252M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,84.7,252M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:08,84.7,252M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,0.0,272M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,0.0,272M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,0.0,272M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,0.0,272M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,0.0,272M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,73.7,314M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,73.7,314M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,73.7,314M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,73.7,314M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:10,73.7,314M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M+,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M+,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M+,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M+,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M+,MATLAB,2017-08-08,22:07:01.138,2017-08-08,22:07:04.969,196608000,pstep-5,196608000
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M-,MATLAB,2017-08-08,22:06:41.076,2017-08-08,22:06:51.057,129499136,pstep-1,143654912
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M-,MATLAB,2017-08-08,22:06:51.079,2017-08-08,22:06:54.130,129499136,pstep-2,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M-,MATLAB,2017-08-08,22:06:54.136,2017-08-08,22:06:57.781,129499136,pstep-3,129499136
Suparnas-MacBook-Pro.local,19588,2017-08-08,22:06:13,0.0,314M-,MATLAB,2017-08-08,22:06:57.796,2017-08-08,22:07:01.134,196608000,pstep-4,129499136
